Batter,Inns,Runs,Balls,Outs,Fifties,Centuries,Expected Runs,Expected Outs,Expected Fifties,Expected Centuries,Expected Runs 2,Expected Outs 2,Expected Fifties 2,Expected Centuries 2,Ave,SR,InnsPerCentury,expected_ave,expected_sr,expinnsPerCentury,Ave Ratio,SR Ratio,Cen Ratio,expected_ave_present,expected_sr_present,Adjusted Ave,Adjusted Sr,Present Centuries
FC Hayes,6,128,235,5,1,0,134.72173886627803,6.367304680033701,0.5212121212121212,0.08744588744588744,192.7034618378085,5.266209969057018,1.181343219158157,0.2891964230240664,25.6,54.46808510638298,inf,21.158362232724972,57.32839951756512,68.61386138613862,1.209923514798574,0.9501065015724753,0.0,36.592438009514936,82.00147312247171,44.27405121152125,77.91013275218096,0.0
FDM Karunaratne,46,1316,1654,42,11,1,1429.2664188971937,40.790374850687826,8.415765621190221,3.205704225287592,1407.2650897829956,41.231116673297656,8.066230793942967,2.988098233790729,31.333333333333332,79.56469165659009,46.0,35.03930581979177,86.41272181966104,14.349421146572942,0.8942338496796035,0.9207520603579361,0.31194393796897696,34.1311418008326,85.08253263500578,30.521222326518973,78.33991722415291,0.9321191300868248
FH Allen,21,582,624,21,5,0,511.67770491107365,15.873571551706714,3.8842795438302105,1.291361750722476,532.1171869444642,15.26758159709877,3.827466419638722,1.4784622510421492,27.714285714285715,93.26923076923077,inf,32.23456694949401,81.99963219728744,16.261903365382448,0.8597691341009547,1.1374347453757985,0.0,34.85274884960038,85.27519021545899,29.965317699458964,96.99496426959338,0.0
FH Edwards,22,73,160,8,0,0,89.03134604045316,10.22258679475702,0.04395251413197443,0.0,97.92788633351472,11.519707474165719,0.044487437431632935,0.0,9.125,45.625,inf,8.70927758579812,55.644591275283226,inf,1.0477332832839985,0.8199359354494202,,8.500900439801043,61.2049289584467,8.906676328663133,50.1841206796593,
FJ Klaassen,15,68,116,8,0,0,79.39952883197476,7.322994760436073,0.04599992072711529,0.0,80.78924702105809,7.570257104820531,0.06260874725528726,0.0,8.5,58.620689655172406,inf,10.842494284025221,68.44786968273687,inf,0.7839524538669544,0.8564282559396738,,10.671929090706012,69.64590260436042,8.366284998153114,59.64671890079677,
FJ Titmus,1,11,32,1,0,0,18.349206349206348,0.9523809523809523,0.043478260869565216,0.0,26.765003615328993,1.4253073029645698,0.038196618659987476,0.001878522229179712,11.0,34.375,inf,19.266666666666666,57.341269841269835,inf,0.5709342560553633,0.5994809688581315,,18.77840909090909,83.6406362979031,10.721237024221452,50.140969683777556,
FL Reifer,8,117,229,8,0,0,180.1431094476767,5.567579065179679,1.2414767884590088,0.14483526423824933,194.4033625277197,6.2337637056560276,1.2477428559663704,0.18737488678651396,14.625,51.09170305676856,inf,32.35573439348419,78.66511329592869,55.235166946913274,0.45200643020932907,0.6494836264274828,0.0,31.185552052820572,84.89229804703918,14.09607005750264,55.13615759135372,0.0
FM Engineer,4,114,195,3,1,0,122.36619553108761,3.4891046363708234,0.5493243243243243,0.23310810810810811,166.09433996790992,4.9235489422991385,0.6573018565149161,0.1795867180433098,38.0,58.46153846153847,inf,35.07094463591848,62.7518951441475,17.15942028985507,1.0835180059872604,0.9316298468316592,0.0,33.73467836197627,85.17658459892816,36.55213143139011,79.3530484635433,0.0
FN Otieno,4,16,68,4,0,0,51.4859369381997,1.5104455967353445,0.7725299723454172,0.1591403408788021,56.50486772806167,1.6297358616035074,0.7416393592242478,0.2185846889118656,4.0,23.52941176470588,inf,34.08658812305499,75.71461314441133,25.135047329365186,0.11734820702968915,0.3107644718441336,0.0,34.67118142228654,83.09539371773775,4.068600975506393,25.823096141373107,0.0
FRJ Coleman,14,211,344,14,1,0,294.3268371231873,8.574275261866655,2.388851147684055,0.7904190160659793,291.8594459730259,8.875963938348047,2.4258823864857786,0.6563027230575876,15.071428571428571,61.337209302325576,inf,34.32673061386079,85.560127070694,17.712124475040927,0.4390580839453111,0.7168901146166572,0.0,32.881999972089275,84.84286220146102,14.43710790403529,60.82300920801064,0.0
FS Crockwell,2,68,104,2,0,0,85.28820228629253,2.4603050765367662,0.3807618381967499,0.09707612557516454,88.22554944760351,2.493472333446838,0.3915299686184303,0.14858648493459137,34.0,65.38461538461539,inf,34.66570186748871,82.00788681374281,20.602387952240957,0.9807965270677806,0.7972966738323306,0.0,35.382606120856934,84.83225908423415,34.703137201943676,67.6364780015424,0.0
FY Fazal,1,55,61,0,1,0,54.528424365615365,1.483902694905252,0.16279069767441862,0.09043927648578812,52.017866031429996,1.4925039702292067,0.182260305697082,0.07040296433534043,inf,90.1639344262295,inf,36.7466307277628,89.39085961576289,11.057142857142857,inf,1.0086482534544314,0.0,34.85274884960039,85.275190215459,inf,86.01267167381715,0.0
Fahad Alhashmi,3,0,7,3,0,0,4.040314342520225,0.4798111202522968,0.0,0.0,4.473450427206174,0.49140245486888035,0.005995534453306791,0.0,0.0,0.0,inf,8.420635062388145,57.7187763217175,inf,0.0,0.0,,9.103435245149138,63.90643467437391,0.0,0.0,
Fahad Nawaz,2,2,10,2,0,0,8.942568064898643,0.3078441738205165,0.20285524568393093,0.020285524568393096,8.6712778964647,0.3087288968273213,0.1964659838732359,0.023219465571527657,1.0,20.0,inf,29.049008639391893,89.42568064898643,98.5924713584288,0.034424582691057845,0.2236494019934159,0.0,28.08703035438478,86.712778964647,0.9668842989807706,19.393261160630555,0.0
Fahad Usman,2,9,18,2,0,0,13.025492468134416,0.3980301274623407,0.4112903225806452,0.08064516129032258,14.796756187013994,0.37906148832506964,0.41853932584269665,0.15636704119850187,4.5,50.0,inf,32.724890829694324,72.36384704519119,24.8,0.13751000800640512,0.6909527622097679,0.0,39.03524004085802,82.20420103896663,5.367736170550332,56.79921977312106,0.0
Faheem Ashraf,25,246,295,22,0,0,247.64531318419225,12.011754929098984,1.846074019664392,0.25435658932734395,248.49464570663707,12.158753410161747,1.6152760738305425,0.25243596286896425,11.181818181818182,83.38983050847457,inf,20.616913568912484,83.94756379125161,98.28721192603457,0.5423614036331244,0.9933561707143291,0.0,20.437510106830217,84.23547312089393,11.084516668306602,83.67582701768099,0.0
Fahim Muntasir,3,6,17,2,0,0,10.891718292740881,0.9327403774603188,0.005714285714285714,0.0,12.984866677062216,0.9769160299391861,0.026763218710361244,0.0,3.0,35.294117647058826,inf,11.677116758252748,64.0689311337699,inf,0.2569127347193616,0.5508772664455418,,13.291691690093913,76.38156868860128,3.4148048611486406,42.07686976599906,
Faisal Athar,1,9,38,1,0,0,27.55761129924837,0.8537209878582638,0.1706896551724138,0.05517241379310345,32.40457228187442,0.9297565716181944,0.182260305697082,0.07040296433534043,9.0,23.684210526315788,inf,32.279411764705884,72.52002973486414,18.125,0.2788154897494305,0.32658853854453895,0.0,34.85274884960039,85.275190215459,9.717486239615232,27.849899746574323,0.0
Faisal Hossain,5,43,91,4,0,0,71.96995056443377,2.4182992268447427,0.6252312867956266,0.1206896551724138,76.81113205165086,2.511930728046684,0.7188353412148777,0.0956908974786807,10.75,47.25274725274725,inf,29.760564683443253,79.08785776311403,41.42857142857142,0.3612162643533631,0.5974715789404725,0.0,30.57852320289914,84.40783741939654,11.045459920793865,50.43128389791755,0.0
Faisal Iqbal,16,314,519,14,0,1,384.38955931574594,12.725450855605033,2.1733957587272235,0.6162150783777772,436.36010152358966,12.630418471022978,2.8682445050363836,0.8751805360335955,22.428571428571427,60.5009633911368,16.0,30.206360755103486,74.063498904768,25.96496022479838,0.7425115395532058,0.8168796274252433,1.6228100140498987,34.54834869681459,84.07709085232942,25.652547579892794,68.68086265044919,1.4202517379768769
Fakhar Zaman,84,3627,3849,78,17,11,3287.527763809096,94.42588481259976,15.574975103533136,5.9223835425523506,3282.2420713930173,94.1745537936429,15.309865678554887,5.913849004168597,46.5,94.23226812159002,7.636363636363637,34.81595931384297,85.4125165967549,14.183478560018893,1.3355943916648423,1.1032606446485411,1.8573602876215216,34.85274884960039,85.275190215459,46.54913589762956,94.08076132963427,10.984148287332834
Fareed Ahmad,8,46,87,4,0,0,59.37053643206518,5.955692402728236,0.017857142857142856,0.0,59.00293667689912,5.858339282998815,0.015494909007760904,0.0,11.5,52.87356321839081,inf,9.968704294544864,68.2419958989255,inf,1.153610304831,0.7747950880086045,,10.071614808675985,67.81946744471163,11.618718629577117,52.54619024752204,
Farhad Reza,31,412,636,25,1,0,484.0047223649181,23.85234478416607,1.8535621119815886,0.06582455468301092,543.6519681358513,23.47403289175821,2.2391273928654374,0.23317376290163855,16.48,64.77987421383648,inf,20.291704096371085,76.10137144102485,470.9488753746326,0.8121545594067302,0.8512313639976643,0.0,23.159717405300597,85.47986920375021,18.809270085286286,72.76314565665024,0.0
Faruk Ahmed,7,105,273,7,1,0,185.4293810962565,5.353738405919508,1.1871249723192832,0.3240308258023665,226.47978296241803,6.018767786198452,1.3717589437182798,0.47699310488005986,15.0,38.46153846153847,inf,34.635495244076814,67.92285021840897,21.60288294382663,0.4330817242339049,0.5662533055939741,0.0,37.62892854609801,82.95962745876119,16.29640125581853,46.97616327936815,0.0
Fawad Ahmed,1,4,2,0,0,0,0.8958990536277602,0.138801261829653,0.0,0.0,1.1179245283018868,0.15212264150943397,0.0010121457489878543,0.0,inf,200.0,inf,6.454545454545454,44.79495268138801,inf,inf,4.464788732394366,,7.348837209302325,55.89622641509434,inf,249.56484188147755,
Fawad Alam,36,966,1297,24,6,1,1055.5682286364358,34.96426303674285,4.654262033329912,0.7005525804749659,1109.5065963290137,37.27707950838922,4.893882318351766,0.6782819560494224,40.25,74.47956823438705,36.0,30.189917846321322,81.38536843765888,51.38800570200234,1.3332265495020057,0.9151469074129501,1.4274446028333982,29.76377470985405,85.54407064988541,39.681854656573776,78.28539170275755,0.9682099173620283
Fayyaz Ahmed,3,47,100,1,0,0,92.8507151795414,4.0085025413210955,0.14957365773031905,0.0049261083743842365,85.79203405691078,3.948189250726979,0.12491657453188049,0.009770292240453669,47.0,47.0,inf,23.163441764699563,92.8507151795414,609.0,2.0290594324210787,0.5061888851272512,0.0,21.72946346001877,85.79203405691078,44.090372795000256,43.426974072066834,0.0
Fayyaz Butt,20,201,279,11,0,0,218.49471121238275,14.625639920883009,0.3066850230768489,0.0031847133757961785,222.44644388807177,14.621544699280145,0.35296461412465613,0.00939261114589856,18.272727272727273,72.04301075268818,inf,14.939155646817767,78.31351656357805,6280.0,1.2231432421429789,0.9199307337220743,0.0,15.213607622389128,79.72990820360995,18.608421351940173,73.34599295334054,0.0
Fazalhaq Farooqi,19,21,66,6,0,0,40.56148347847659,4.928564565530893,0.0,0.0,40.39597554739707,4.763629729722955,0.025148963643455688,0.0,3.5,31.818181818181817,inf,8.229877673136945,61.45679314920696,inf,0.42527971119477415,0.5177325432671457,,8.480083012192141,61.206023556662224,3.606407254332784,31.688350239259563,
Fazl-e-Akbar,1,7,8,1,0,0,6.086274509803921,0.4627450980392157,0.0,0.0,5.593127269506687,0.5264369852094588,0.0024916943521594683,0.0,7.0,87.5,inf,13.152542372881355,76.07843137254902,inf,0.5322164948453609,1.1501288659793814,,10.624495289367431,69.91409086883358,5.654531642408183,80.41021404695098,
Fazle Mahmud,2,0,9,2,0,0,7.616813661099644,0.1874648151623194,0.3387096774193548,0.22580645161290322,7.398378093506997,0.18953074416253482,0.41853932584269665,0.15636704119850187,0.0,0.0,inf,40.630630630630634,84.63126290110715,8.857142857142858,0.0,0.0,0.0,39.03524004085802,82.20420103896663,0.0,0.0,0.0
Frasat Ali,3,57,176,3,0,0,104.13524057217165,2.883745123537061,0.5342465753424657,0.1643835616438356,150.08433477920786,4.306240963284268,0.546780917091246,0.2112088930060213,19.0,32.38636363636363,inf,36.111111111111114,59.167750325097536,18.25,0.5261538461538461,0.5473651348651347,0.0,34.852748849600395,85.27519021545902,18.33790785625128,46.676665992934744,0.0
G Blakeney,2,72,69,2,0,0,54.65613718411552,1.5568592057761734,0.3669064748201439,0.03597122302158273,58.29950927016989,1.776382321793476,0.3403193612774451,0.046906187624750496,36.0,104.34782608695652,inf,35.10666666666666,79.21179302045728,55.6,1.0254462590201292,1.317326904341221,0.0,32.819235225955964,84.49204242053608,33.65436198635819,111.30364068331193,0.0
G Boycott,34,1082,2020,30,9,1,1087.4689515612251,33.89671766667079,5.7848852901484475,1.4167341430499327,1722.558842352272,49.42390196496717,6.196850393700788,2.393700787401575,36.06666666666667,53.56435643564357,34.0,32.081836426023266,53.835096611941836,23.998856925128592,1.1242082961750623,0.9949709354429168,0.7058487330920175,34.85274884960039,85.275190215459,39.18174940122662,84.84633577874791,1.6895906681887662
G Chapple,1,14,7,1,0,0,5.451537258989057,0.33194372068785827,0.028925619834710745,0.0,5.854844540853217,0.31178597252349965,0.038196618659987476,0.001878522229179712,14.0,200.0,inf,16.423076923076923,77.87910369984367,inf,0.8524590163934426,2.5680829708932755,,18.77840909090909,83.6406362979031,16.007824143070042,214.79609375132293,
G Coetzee,7,57,90,7,0,0,75.32725690293334,4.158215518807923,0.15924579736483419,0.016129032258064516,75.09546512253276,4.050458280298549,0.21673416626131076,0.00939261114589856,8.142857142857142,63.33333333333333,inf,18.1152844440656,83.69695211437038,434.0,0.44950203061948973,0.7566982038580028,0.0,18.539992249222145,83.43940569170306,8.333764163694955,63.13844841789092,0.0
G Cook,6,106,261,6,0,0,162.49245073533976,5.339917806477705,0.9924902484437724,0.08883953608363057,221.36759356302653,6.281278624642039,1.0121553051008827,0.3676871479518866,17.666666666666668,40.61302681992337,inf,30.429766266856152,62.257643959900285,67.53749810615625,0.5805718818783387,0.6523379979827366,0.0,35.24244135494657,84.81516994751973,20.46077049942832,55.32815816213059,0.0
G Dymock,7,35,82,3,0,0,45.58867771735163,5.337479790469255,0.0,0.0,57.48718213590855,5.302691524522057,0.03672999611899912,0.0,11.666666666666666,42.68292682926829,inf,8.541236596109643,55.595948435794675,inf,1.365922432353717,0.7677344847990305,,10.84113263425973,70.10631967793725,14.808146257257308,53.82303921909729,
G Fowler,26,744,1321,24,4,0,753.7769841991309,25.319853368973863,4.409507390354838,0.8339944630519495,1126.4852627462135,32.321274502832495,4.738767948124131,1.8304770727188513,31.0,56.32096896290689,inf,29.77019547525441,57.06108888714086,31.175266925459745,1.0413099244097281,0.9870293410331192,0.0,34.85274884960039,85.275190215459,36.29251327004862,84.1691148048384,0.0
G Gambhir,143,5238,6144,132,34,11,4769.996732856385,144.56472089760132,25.94040816056277,7.051327784845612,5170.297405128969,142.84397871213352,27.324369821578976,10.292039436958873,39.68181818181818,85.25390625,13.0,32.99557944178572,77.63666557383439,20.27986846779822,1.202640440118017,1.0981139596846985,1.5599898821383247,36.195417207948374,84.15197599493766,43.530072481222284,92.40845957509269,16.055477388224464
G Goudie,11,80,99,8,0,0,71.71422222690822,5.917866963964139,0.32080507563262556,0.03529411764705882,73.60417947973501,5.6599008901813495,0.24468354807499906,0.04688995215311005,10.0,80.8080808080808,inf,12.118255219929745,72.4386083100083,311.6666666666667,0.8252013032003113,1.1155388361722038,0.0,13.004499709071169,74.34765604013637,10.731330107393598,82.93769769114505,0.0
G Hoey,2,24,28,2,0,0,20.772266666666667,1.3738666666666668,0.015748031496062992,0.0,22.151625344352617,1.5396143250688705,0.02575107296137339,0.0,12.0,85.71428571428571,inf,15.119565217391303,74.18666666666667,inf,0.7936736161035227,1.155386669405361,,14.387775551102203,79.1129476584022,11.41919784932914,91.40604510188197,
G Kirsten,185,6798,9436,166,45,13,6855.459288837096,210.35802636511548,33.12116114641859,9.496883914121893,8045.098093815142,231.36031245250905,33.43023567696744,12.720584712067291,40.95180722891566,72.04323866044933,14.23076923076923,32.58948283217951,72.6521755917454,19.48007385084538,1.2565957993196204,0.9916184625396784,1.3688700543837293,34.77302571272481,85.25962371571791,43.695638040243146,84.5450169856917,17.41282748660039
G Malla,37,876,1318,36,7,0,1073.5540228031869,29.955264617240374,7.293754164238359,2.564913808046848,1093.9259976801827,29.024047072585446,7.428292210579304,2.7446170063769872,24.333333333333332,66.46433990895297,inf,35.838575840365515,81.45326424910371,14.42543600643449,0.67897043235536,0.8159812933425111,0.0,37.6903329485517,82.9989376085116,25.590621657695618,67.72558045584768,0.0
G Miller,18,136,265,16,0,0,185.11733514977743,10.487745142773731,0.696871832277407,0.09090909090909091,226.30933654241812,9.799265779527595,1.1897691052740231,0.16837235408706877,8.5,51.320754716981135,inf,17.650823187415746,69.85559816972733,198.0,0.4815639423582308,0.7346691755797109,0.0,23.09451969505904,85.39974963864834,11.121487951222438,62.74056366173949,0.0
G Motie,11,164,191,6,1,0,131.96744422989235,11.555937182413917,0.044062540379894044,0.0,137.40123044396233,11.893070760156927,0.07201785570693778,0.001878522229179712,27.333333333333332,85.86387434554975,inf,11.419882450617969,69.09290273816353,inf,2.3934863998406772,1.242730742851288,,11.553049100176155,71.93781698636771,27.6520658979632,89.39933674256874,
G Mylvaganam,3,36,92,3,0,0,68.7586458618487,2.018979833926453,0.5508982035928144,0.18562874251497005,78.45317499822228,2.2509895944440497,0.546780917091246,0.2112088930060213,12.0,39.130434782608695,inf,34.056133056133056,74.73765854548773,16.161290322580644,0.352359440815579,0.5235705204598116,0.0,34.85274884960038,85.27519021545899,12.280695095531005,44.6475757234173,0.0
